,title,height,length,art_type,medium_text,date_text,age,house,fecha,price,author,performance,source,country
1499,"Ohne Titel by Roberto Matta, 1971",165.1,5.0,Auction 276, Wax chalk drawing ,1971,51,Galerie Kornfeld,2022-06-03,1971.0, Roberto Matta,-420,Mutual Art,-
1500,"Le tango by Fernando Botero, 2003",127.0,35.0,Auction 276, Oil on canvas ,2003,19,Galerie Kornfeld,2022-06-03,331899.0, Fernando Botero,-420,Mutual Art,-
1501,"Dancers by Fernando Botero, 1983",15.0,100.625,Prints + Multiples, lithograph in colors ,1983,39,Rago Arts and Auction Center,2022-06-16,5622.0, Fernando Botero,-420,Mutual Art,-
1502,"Senza titolo by Roberto Matta, 1965-1966",191.77,60.5,20th/21st Century: Milan Online Sale Part II, OIL ON CANVAS ,1965,57,Christie's,2022-06-03,21588.0, Roberto Matta,-420,Mutual Art,-
1503,"Herzdame by Francisco Toledo, 1963",58.42,7.0,Auction 276, Watercolour over preliminary drawing in pen and ink ,1963,59,Galerie Kornfeld,2022-06-03,1556.0, Francisco Toledo,-420,Mutual Art,-
1504,"Cherche Eve. - Feuilles ouvertes. - Personnage brune. - Personnage verte by Roberto Matta, 1972",76.0,5.0,Auction 276," 4 colour etchings, two with relief printing ",1972,50,Galerie Kornfeld,2022-06-03,311.0, Roberto Matta,-420,Mutual Art,-
1505,"Le couple by Roberto Matta, circa 1945",459.74,90.0,Modern and Contemporary Art, Gouache and Indian ink on cardboard on plywood panel ,1945,77,Piasa,2022-06-16,10255.0, Roberto Matta,-420,Mutual Art,-
1543,"Protesta by Rufino Tamayo, 1983",30.5,22.5,Prints & Multiples, Mixografía® in colors on handmade paper ,1983,39,Bonhams,2022-06-14,5352.0, Rufino Tamayo,-420,Mutual Art,-
1544,"Bacchus by Claudio Bravo, 1997",505.46,5.0,Hubert de Givenchy - Collectionneur: Chefs-d'oeuvre | Masterpieces, Oil on canvas ,1997,25,Christie's,2022-06-14,787524.0, Claudio Bravo,-420,Mutual Art,-
1545,"Esquisse de Dialogue or Petit Dialogue by Alicia Penalba, Executed circa 1961-1963",41.910000000000004,14.0,Modern & Contemporary Auction, Bronze ,1961,61,Sotheby's,2022-06-07,28471.0, Alicia Penalba,-420,Mutual Art,-
1546,"Mujer con Mallas Negras, from Mujeres by Rufino Tamayo, 1969",27.125,21.25,Prints & Multiples, Lithograph in colors on Rives BFK paper ,1969,53,Bonhams,2022-06-14,1912.0, Rufino Tamayo,-420,Mutual Art,-
1547,"Personaje en Azul, from Rufino Tamayo 15 Aguafuertes by Rufino Tamayo, 1980",29.5,21.875,Prints & Multiples, Etching in colors on Guarro paper ,1980,42,Bonhams,2022-06-14,3568.0, Rufino Tamayo,-420,Mutual Art,-
1548,"Busto en Rojo by Rufino Tamayo, 1984",22.5,30.25,Prints & Multiples, Mixografía® in colors on handmade paper ,1984,38,Bonhams,2022-06-14,3187.0, Rufino Tamayo,-420,Mutual Art,-
1549,"Tehuantepec River by Miguel Covarrubias, 1951",12.25,9.0,Prints & Multiples, Lithograph on wove paper ,1951,71,Bonhams,2022-06-14,701.0, Miguel Covarrubias,-420,Mutual Art,-
1550,"Two Plates, from Amanecer en el Delta del Paraná by Rufino Tamayo, 1972",15.0,11.0,Prints & Multiples, Lithographs in colors ,1972,50,Bonhams,2022-06-14,2167.0, Rufino Tamayo,-420,Mutual Art,-
1551,"El Personaje by Rufino Tamayo, 1975",29.75,22.125,Prints & Multiples, Lithograph in colors on wove paper ,1975,47,Bonhams,2022-06-14,2167.0, Rufino Tamayo,-420,Mutual Art,-
1552,"Cabeza Sobre Fondo Azul by Rufino Tamayo, 1984",30.0,22.25,Prints & Multiples, Mixografía® in colors on handmade paper ,1984,38,Bonhams,2022-06-14,3568.0, Rufino Tamayo,-420,Mutual Art,-
1553,"Sweeping the Frogs, from the Cowboy Series by Francisco Toledo, 1971",15.75,20.5,Prints & Multiples, Lithograph in colors on Arches paper ,1971,51,Bonhams,2022-06-14,1529.0, Francisco Toledo,-420,Mutual Art,-
1554,"Apollo by Claudio Bravo, 1998",505.46,5.0,Hubert de Givenchy - Collectionneur: Chefs-d'oeuvre | Masterpieces, Oil on canvas ,1998,24,Christie's,2022-06-14,656269.0, Claudio Bravo,-420,Mutual Art,-
1556,"Untitled by José Luis Cuevas, 1978",63.5,19.0,"Paintings, Prints & Multiples", Etching ,1978,44,Studio d'Arte Borromeo,2022-06-14,26.0, José Luis Cuevas,-420,Mutual Art,-
1563,"Femme au Collant Noir (Mujer con Mallas Negras) by Rufino Tamayo, 1969",27.5,21.0,Fine Art & Design Selections, lithograph ,1969,53,Hindman,2022-06-10,1749.0, Rufino Tamayo,-420,Mutual Art,-
1567,"LA ARAUCANA by Roberto Matta, 1978",1267.46,695.0,"Prints, drawings & paintings | Old master, modern and contemporary art", Lithograph ,1978,44,Gonnelli Auction House,2022-06-08,258.0, Roberto Matta,-420,Mutual Art,-
1568,"Amies Amor by Roberto Matta, dated 1965",49.0,47.0,Art Contemporain Day Auction, oil on canvas ,1965,57,Sotheby's,2022-06-01,20105.0, Roberto Matta,-420,Mutual Art,-
1576,"Petite Ailée no 2 by Alicia Penalba, 1969",76.708,35.3,De l'avant-garde à nos jours, bronze on a marble base ,1969,53,Bonhams,2022-06-09,43348.0, Alicia Penalba,-420,Mutual Art,-
1577,"Sans titre by Roberto Matta, 1970",195.58,55.0,Post-War & Contemporary Art, Pastel ,1970,52,Artcurial,2022-06-09,7686.0, Roberto Matta,-420,Mutual Art,-
1578,"Untitled by Roberto Matta, 1969",91.44,83.0,"Modern and Contemporary Art - Paintings, Sculptures, Decorative Art and Drawings From XIX to XXI century", Felt on paper ,1969,53,Bertolami Fine Arts,2022-06-09,, Roberto Matta,-420,Mutual Art,-
1579,"La folie est soif de verité by Roberto Matta, dated 1973",76.7,67.5,De l'avant-garde à nos jours, oil on canvas ,1973,49,Bonhams,2022-06-09,31236.0, Roberto Matta,-420,Mutual Art,-
1581,"JUANITO DORMIDO by Antonio Berni, 1973",132.08,34.0,"250TH ART AUCTION: AUCTION OF ARGENTINE, LATIN AMERICAN AND EUROPEAN ART GREAT MASTERS OF ARGENTINE PAINTING AND SCULPTURE AND CONTEMPORARY ART", Reproduction on cloth paper ,1973,49,Galería Arroyo,2022-06-09,, Antonio Berni,-420,Mutual Art,-
1584,"Untitled by Agustín‏ Fernández, 1959",116.84,32.5,Arte Moderna e Contemporanea, Pencil and charcoal on paper ,1959,63,Martini Studio d'Arte,2022-06-08,1395.0, Agustín‏ Fernández,-420,Mutual Art,-
1586,"Droites liberees by Roberto Matta, 1971",22.0,16.0,ART EDITIONS, Etching on Japon paper ,1971,51,Studio d'Arte Borromeo,2022-06-06,267.0, Roberto Matta,-420,Mutual Art,-
1587,"(El circulo de piedra) by Agustin Cárdenas, 1970",142.24,5.0,ART EDITIONS, Lithography ,1970,52,Studio d'Arte Borromeo,2022-06-06,134.0, Agustin Cárdenas,-420,Mutual Art,-
1588,"Untitled (El circulo de piedra) by Agustin Cárdenas, 1970",142.24,5.0,ART EDITIONS, Lithography ,1970,52,Studio d'Arte Borromeo,2022-06-06,147.0, Agustin Cárdenas,-420,Mutual Art,-
1591,"Composition surréaliste by Roberto Matta, juillet 1970",16.875,13.0,#VenteFauve309, Mixed media on paper ,1970,52,FauveParis,2022-06-04,2095.0, Roberto Matta,-420,Mutual Art,-
1593,"Untitled by José Luis Cuevas, 2006",24.0,40.0,Opportunities 1141 | Face-to-face, Silkscreen (2) ,2006,16,"Morton Auctions, Cerro de Mayka",2022-06-04,205.0, José Luis Cuevas,-420,Mutual Art,-
1594,"Autorretrato by José Luis Cuevas, 1967",54.61,14.0,Opportunities 1141 | Face-to-face, ink and pencil ,1967,55,"Morton Auctions, Cerro de Mayka",2022-06-04,435.0, José Luis Cuevas,-420,Mutual Art,-
1596,"Untitled by Alicia Penalba, 1964",127.0,1.0,"Art of the 15th - 19th centuries, Modern Art : Modern Art Part II (Catalogue only available online) Lot 7000 to 7365", Gouache on firm vellum ,1964,58,Bassenge,2022-06-03,797.0, Alicia Penalba,-420,Mutual Art,-
1599,"La vendedora de fruta by Rufino Tamayo, 1938",153.162,45.1,LATIN AMERICAN ART AUCTION, Oil and gouache on canvas ,1938,84,"Morton Auctions, Cerro de Mayka",2022-06-02,383450.0, Rufino Tamayo,-420,Mutual Art,-
1600,"Untitled by Raúl Anguiano, 1955",105.41,61.0,LATIN AMERICAN ART AUCTION, Watercolor and graphite pencil on paper ,1955,67,"Morton Auctions, Cerro de Mayka",2022-06-02,2045.0, Raúl Anguiano,-420,Mutual Art,-
1602,"Nísperos y hojas by Olga Costa, 1962",76.2,40.0,LATIN AMERICAN ART AUCTION, Oil on masonite ,1962,60,"Morton Auctions, Cerro de Mayka",2022-06-02,12270.0, Olga Costa,-420,Mutual Art,-
1607,"Equilibrio by Rafael Coronel, 2021",185.42000000000002,60.0,LATIN AMERICAN ART AUCTION," Gouache, acrylic, and ink on paper ",2021,1,"Morton Auctions, Cerro de Mayka",2022-06-02,19428.0, Rafael Coronel,-420,Mutual Art,-
1611,"Sombrero by Alfredo Castañeda, 1983",58.42,24.0,LATIN AMERICAN ART AUCTION," Ink, colored pencils and graphite pencil/cardboard/paper ",1983,39,"Morton Auctions, Cerro de Mayka",2022-06-02,12782.0, Alfredo Castañeda,-420,Mutual Art,-
1613,"”Pintor y la Modelo”. by Fernando Botero, 1992",35.0,8.0,Selected Works, Pencil and red chalk on wove paper ,1992,30,Grisebach ,2022-06-02,64376.0, Fernando Botero,-420,Mutual Art,-
1614,"Untitled by Agustin Cárdenas, 1989",27.94,23.0,Contemporary Art II, bronze ,1989,33,"Dorotheum, Vienna",2022-06-02,8225.0, Agustin Cárdenas,-420,Mutual Art,-
1615,"Untitled by Agustin Cárdenas, 1980",12.25,9.25,"20th Century, Modern & Contemporary Fine Art", ink on paper ,1980,42,Stair Galleries,2022-06-02,1699.0, Agustin Cárdenas,-420,Mutual Art,-
1630,"El conde amigo de Ramona by Antonio Berni, 1963",198.12,56.0,CLASSIC ART | MODERN | CONTEMPORARY, Xilocollage ,1963,59,Azur,2022-06-01,, Antonio Berni,-420,Mutual Art,-
1631,"Le repos by Agustin Cárdenas, 1974",78.74,49.0,Modern and Contemporary Art, Black onyx ,1974,48,Piasa,2022-06-01,85737.0, Agustin Cárdenas,-420,Mutual Art,-
1634,"Le trèfle à 4 feuilles by Agustin Cárdenas, 1971",53.34,42.0,Modern and Contemporary Art, marble ,1971,51,Piasa,2022-06-01,30423.0, Agustin Cárdenas,-420,Mutual Art,-
1635,"Carta para felicitar a un cochino [Letter to congratulate a pig] by Francisco Toledo, c. 1985",2235.2,550.0,NRC17 - Post-war & Contemporary Art, lithograph in colours on paper ,1985,37,Adams Amsterdam Auctions,2022-05-31,326.0, Francisco Toledo,-420,Mutual Art,-
1636,"Untitled 1965- by Roberto Matta, 1965-1970",160.02,76.5,Modern and Contemporary Art, oil on canvas ,1965,57,Maison Bibelot Auction House,2022-05-25,, Roberto Matta,-420,Mutual Art,-
1637,"Erotic composition by Roberto Matta, 1933",86.36,27.0,Modern art and design, Etching in colours ,1933,89,Bruun Rasmussen,2022-05-31,182.0, Roberto Matta,-420,Mutual Art,-
1640,"Two Brothers by Rufino Tamayo, 1987",264.414,86.4,Weekly Online Auction May 2022, Mixografia ,1987,35,Korea Premier Auction,2022-05-24,4413.0, Rufino Tamayo,-420,Mutual Art,-
1644,"NIÑA CON FRUTA by Fernando Botero, 1973",104.14,1.0,Modern Art, Pencil on paper ,1973,49,Farsetti Arte,2022-05-28,23931.0, Fernando Botero,-420,Mutual Art,-
1646,"ELLEUMINE LE TEMPS. LAMPADA SFINGE by Roberto Matta, 1992",81.28,45.0,Modern and Contemporary Art, Polychrome terracotta ,1992,30,Farsetti Arte,2022-05-27,3038.0, Roberto Matta,-420,Mutual Art,-
1647,"Untitled by Roberto Matta, 1993",121.92,,Modern and Contemporary Art, polychrome terracotta ,1993,29,Farsetti Arte,2022-05-27,3255.0, Roberto Matta,-420,Mutual Art,-
1648,"ENTRER EN MATIÈRE. ALTARE by Roberto Matta, 1992",101.6,42.0,Modern and Contemporary Art, polychrome terracotta ,1992,30,Farsetti Arte,2022-05-27,3038.0, Roberto Matta,-420,Mutual Art,-
1649,"Untitled by Roberto Matta, 1992",61.0,,Modern and Contemporary Art, polychrome terracotta (7) ,1992,30,Farsetti Arte,2022-05-27,15187.0, Roberto Matta,-420,Mutual Art,-
1653,"Untitled by Roberto Matta, 1992 CA.",91.44,,Modern and Contemporary Art, polychrome terracotta ,1992,30,Farsetti Arte,2022-05-27,3255.0, Roberto Matta,-420,Mutual Art,-
1657,"VENETIAN CANAL SCENE by Federico del Campo, dated 1887",86.36,54.0,May Fine Art Catalogue Sale, OIL ON CANVAS ,1887,135,Hutchinson Scott Auctioneers,2022-05-26,, Federico del Campo,-420,Mutual Art,-
1658,"Espace de l'Espece by Roberto Matta, 1974",22.0,30.0,May Modern & Contemporary Art, Lithograph on Arches ,1974,48,Ro Gallery,2022-05-26,608.0, Roberto Matta,-420,Mutual Art,-
1660,"Pedrito by Fernando Botero, 1975",38.25,29.5,Prints & Photographs, offset lithograph on paper ,1975,47,"Skinner, Marlborough",2022-05-16,2406.0, Fernando Botero,-420,Mutual Art,-
1661,"La Maison de Raquel Vega by Fernando Botero, 1984",13.5,17.125,Prints & Photographs, offset lithograph on paper ,1984,38,"Skinner, Marlborough",2022-05-16,3293.0, Fernando Botero,-420,Mutual Art,-
1664,"Cabeza con pájaros by Rufino Tamayo, 1958",64.77,,The Art & Design Sale, lithograph ,1958,64,Cheffins,2022-05-26,536.0, Rufino Tamayo,-420,Mutual Art,-
1666,"Juglar by Rufino Tamayo, 1979",29.75,22.0,Prints & Photographs, white crayon ,1979,43,"Skinner, Marlborough",2022-05-16,2153.0, Rufino Tamayo,-420,Mutual Art,-
1667,"Scarpe per Cuba by Roberto Matta, 1961 circa",127.0,70.0,Modern and Contemporary Art - Session ll lots 240-409 , mixed media on paper laid down on canvas ,1961,61,"Il Ponte Auction House, Via Pontaccio",2022-05-25,1944.0, Roberto Matta,-420,Mutual Art,-
1676,"""Autorretrato"" (""Self Portrait""); ""Ximena Escribiendo Un Guion"" (""Ximena Writing A Script"") by José Luis Cuevas, 1981",12.0,9.0,STASH, original ink pen drawings on paper ,1981,41,Hill Auction Gallery,2022-05-25,608.0, José Luis Cuevas,-420,Mutual Art,-
1678,"Untitled by Roberto Matta, 1956",124.46000000000001,65.0,Modern and Contemporary Art - Session ll lots 240-409 , pastel on paper ,1956,66,"Il Ponte Auction House, Via Pontaccio",2022-05-25,5401.0, Roberto Matta,-420,Mutual Art,-
1680,"Frida Kahlo by Frida Kahlo, 1938",8.875,6.75,Art of the American West, Silver gelatin print on photographic paper laid to board ,1938,84,"John Moran Auctioneers, Inc.",2022-05-24,2533.0, Frida Kahlo,-420,Mutual Art,-
1682,"Composition horizontale by Agustin Cárdenas, 1959",35.56,51.0,Modern and Contemporary Art, wood ,1959,63,"Il Ponte Auction House, Via Pontaccio",2022-05-24,32653.0, Agustin Cárdenas,-420,Mutual Art,-
1683,"La modelo by Fernando Botero, 1991",22.0,17.0,ART CANADIEN & INTERNATIONAL | CANADIAN & INTERNATIONAL ART, Watercolour on Arches paper ,1991,31,Champagne Auctions,2022-05-24,23667.0, Fernando Botero,-420,Mutual Art,-
1685,"Untitled by Fernando Botero, 1962",124.46000000000001,3.0,Modern and Contemporary Art, tempera on paper ,1962,60,"Il Ponte Auction House, Via Pontaccio",2022-05-24,23946.0, Fernando Botero,-420,Mutual Art,-
1694,"Untitled by José Luis Cuevas, 1962",16.0,22.0,The Malibu Collection, lithograph ,1962,60,Clark's Fine Art Gallery & Auctioneers Inc.,2022-05-21,253.0, José Luis Cuevas,-420,Mutual Art,-
1695,"RECOLLECTION OF CHILDHOOD by José Luis Cuevas, 1962",22.0,16.0,The Malibu Collection, lithographs ,1962,60,Clark's Fine Art Gallery & Auctioneers Inc.,2022-05-21,507.0, José Luis Cuevas,-420,Mutual Art,-
1696,"Droites Libérées, XIV by Roberto Matta, 1971",69.85,17.6,Prints & Multiples, etching and aquatint ,1971,51,Minerva Auctions (Finarte Rome),2022-05-20,302.0, Roberto Matta,-420,Mutual Art,-
1697,"La Coqueta by Rufino Tamayo, 1989",279.4,80.0,Prints & Multiples, lithograph in colours ,1989,33,Minerva Auctions (Finarte Rome),2022-05-20,1370.0, Rufino Tamayo,-420,Mutual Art,-
1699,"Tres paquetes naranjas (Triptych) by Claudio Bravo, Executed in 2007",430.25,290.5,Contemporary Day Auction, pastel and colored pencil on paper ,2007,15,Sotheby's,2022-05-20,, Claudio Bravo,-420,Mutual Art,-
1700,"The Bacchanal by Claudio Bravo, Executed in 1981",78.0,930.5,Contemporary Day Auction, oil on canvas ,1981,41,Sotheby's,2022-05-20,357478.0, Claudio Bravo,-420,Mutual Art,-
1701,"Botas verdes by Claudio Bravo, Executed in 1992",350.5,290.5,Contemporary Day Auction, oil on canvas ,1992,30,Sotheby's,2022-05-20,, Claudio Bravo,-420,Mutual Art,-
1702,"Elegant woman with a cigarette by Fernando Botero, 1984",129.54,35.0,CLASSIC & MODERN, Lithograph in brown cameo ,1984,38,Crait + Müller,2022-05-20,1016.0, Fernando Botero,-420,Mutual Art,-
1703,"Mujer by Fernando Botero, dated 1985",20.0,140.125,Contemporary Day Auction," oil, fabric and printed paper collage on board ",1985,37,Sotheby's,2022-05-20,63835.0, Fernando Botero,-420,Mutual Art,-
1704,"The Dancers by Fernando Botero, executed in 2004",45.0,114.3,Contemporary Day Auction, bronze ,2004,18,Sotheby's,2022-05-20,957531.0, Fernando Botero,-420,Mutual Art,-
1705,"Femme allongée by Fernando Botero, executed in 2007",450.25,115.0,Contemporary Day Auction, bronze ,2007,15,Sotheby's,2022-05-20,536217.0, Fernando Botero,-420,Mutual Art,-
1708,"Ready Maid - Ready Male by Roberto Matta, 1970/71",134.62,5.0,Prints & Multiples, pewter ,1970,52,Minerva Auctions (Finarte Rome),2022-05-20,520.0, Roberto Matta,-420,Mutual Art,-
1709,"Lovers by Fernando Botero, executed in 1982",36.0,91.4,Contemporary Day Auction, bronze with green patina ,1982,40,Sotheby's,2022-05-20,446848.0, Fernando Botero,-420,Mutual Art,-
1710,"A Lawyer by Fernando Botero, dated 1998",490.5,400.875,Contemporary Day Auction," pastel, charcoal, watercolor and pencil on canvas ",1998,24,Sotheby's,2022-05-20,383012.0, Fernando Botero,-420,Mutual Art,-
1711,"Interior with Girl by Claudio Bravo, Executed in 1991",700.875,63.0,Contemporary Day Auction, black conté crayon on paper ,1991,31,Sotheby's,2022-05-20,153205.0, Claudio Bravo,-420,Mutual Art,-
1713,"The Bedroom by Fernando Botero, dated 1997",220.5,150.75,Contemporary Day Auction, oil on canvas ,1997,25,Sotheby's,2022-05-20,357478.0, Fernando Botero,-420,Mutual Art,-
1714,"Desnudo by Fernando Botero, dated 1994",490.125,400.625,Contemporary Day Auction, charcoal and pastel on canvas ,1994,28,Sotheby's,2022-05-20,280876.0, Fernando Botero,-420,Mutual Art,-
1717,"Woman with Parasol and Dog by Fernando Botero, dated 1977",78.0,430.125,Contemporary Day Auction, oil on canvas ,1977,45,Sotheby's,2022-05-20,893695.0, Fernando Botero,-420,Mutual Art,-
1718,"Familia Protestante by Fernando Botero, dated 1969",820.75,69.0,Contemporary Day Auction, oil on canvas ,1969,53,Sotheby's,2022-05-20,85201.0, Fernando Botero,-420,Mutual Art,-
1719,"Wood from the Sahara (Still Life with Cutting Board) by Claudio Bravo, Executed in 1972",440.625,570.25,Contemporary Day Auction, oil on canvas ,1972,50,Sotheby's,2022-05-20,102137.0, Claudio Bravo,-420,Mutual Art,-
1720,"Man on a Horse by Fernando Botero, executed in 1982",26.0,66.0,Contemporary Day Auction, bronze ,1982,40,Sotheby's,2022-05-20,778792.0, Fernando Botero,-420,Mutual Art,-
1723,"Hombre en rojo by Rufino Tamayo, 1983",50.0,35.0,Auction of Graphic Work and Photography, Lithograph ,1983,39,"Morton Auctions, Cerro de Mayka",2022-05-19,1932.0, Rufino Tamayo,-420,Mutual Art,-
1727,"Untitled, de la carpeta Color forma y sonido en el arte por México by Raúl Anguiano, 2000",79.5,60.0,Auction of Graphic Work and Photography, Lithograph ,2000,22,"Morton Auctions, Cerro de Mayka",2022-05-19,305.0, Raúl Anguiano,-420,Mutual Art,-
1730,"Nocturno by Francisco Corzas, 1982",60.0,79.0,Auction of Graphic Work and Photography, Lithograph ,1982,40,"Morton Auctions, Cerro de Mayka",2022-05-19,254.0, Francisco Corzas,-420,Mutual Art,-
1735,"Untitled, de la carpeta Sol sobre una manta by Pedro Coronel, 1977",190.5,65.0,Auction of Graphic Work and Photography, Lithograph ,1977,45,"Morton Auctions, Cerro de Mayka",2022-05-19,509.0, Pedro Coronel,-420,Mutual Art,-
1736,"Untitled, de la carpeta Sol sobre una manta by Pedro Coronel, 1977",75.0,55.0,Auction of Graphic Work and Photography, Lithograph ,1977,45,"Morton Auctions, Cerro de Mayka",2022-05-19,509.0, Pedro Coronel,-420,Mutual Art,-
1740,"El correcaminos by Francisco Toledo, 1984",31.0,42.0,Auction of Graphic Work and Photography, Lithograph ,1984,38,"Morton Auctions, Cerro de Mayka",2022-05-19,610.0, Francisco Toledo,-420,Mutual Art,-
1743,"Mujer en negro by Rufino Tamayo, 1973",76.0,56.0,Auction of Graphic Work and Photography, Lithograph ,1973,49,"Morton Auctions, Cerro de Mayka",2022-05-19,2339.0, Rufino Tamayo,-420,Mutual Art,-
1750,"Hombre I by Rufino Tamayo, 1981",24.0,17.0,Auction of Graphic Work and Photography, Mixography ,1981,41,"Morton Auctions, Cerro de Mayka",2022-05-19,2797.0, Rufino Tamayo,-420,Mutual Art,-
1753,"Untitled by Raúl Anguiano, 1965",76.0,56.0,Auction of Graphic Work and Photography, Lithograph ,1965,57,"Morton Auctions, Cerro de Mayka",2022-05-19,305.0, Raúl Anguiano,-420,Mutual Art,-
1754,"Autorretrato en la Barcelonetas by José Luis Cuevas, 1981",63.0,43.0,Auction of Graphic Work and Photography, Aquatint and etching ,1981,41,"Morton Auctions, Cerro de Mayka",2022-05-19,458.0, José Luis Cuevas,-420,Mutual Art,-
1755,"Untitled, De la serie La Rue des Mauvais Garçons by José Luis Cuevas, 1972",43.0,58.0,Auction of Graphic Work and Photography, Lithograph ,1972,50,"Morton Auctions, Cerro de Mayka",2022-05-19,458.0, José Luis Cuevas,-420,Mutual Art,-
