,title,height,length,art_type,medium_text,date_text,age,house,fecha,price,author,performance,source,country
16354,autorretrato,740.75,66.875,latin american sale, oil on canvas ,1998,24,christie's,2002-11-20,45255.0, josé tola,1.3742495604405616,mutual art,-
16359,journeying through the island,150.25,90.75,19th century european art including orientalist pictures, oil on canvas ,1885,137,christie's,2002-11-21,12808.0, federico del campo,0.82249928557897,mutual art,-
16360,frida kahlo,9.75,24.8,photographs, silver print ,1937,85,swann auction galleries,2002-12-05,2272.0, leo matiz,0.788560322088019,mutual art,-
16361,ode,150.75,40.0,photographs, silver print ,1989,33,swann auction galleries,2002-12-05,5302.0, mario cravo neto,0.9199989588846184,mutual art,-
16362,man with two fish,18.0,50.0,photographs, silver print ,1992,30,swann auction galleries,2002-12-05,4923.0, mario cravo neto,0.9966696697000679,mutual art,-
16363,loading docks,8.0,100.5,photographs, albumen prints ,1884,138,swann auction galleries,2002-12-05,3219.0, marc ferrez,2.6066888007126083,mutual art,-
16364,brasil,10.75,7.25,photographs, silver print ,1980,42,swann auction galleries,2002-12-05,2272.0, sebastião salgado,0.919987042436022,mutual art,-
16366,soleil et arbres noirs,16.0,18.0,"impressionist, modern and post war art", acrylic on canvas ,1955,67,christie's,2002-12-05,54695.0, antônio bandeira,3.0214309191900504,mutual art,-
16374,alamentosa,800.25,340.5,20th century self-taught and outsider art," colored pencil, collage and watercolor on paper ",1953,69,christie's,2003-01-27,153915.0, martín ramírez,1.4162962172289126,mutual art,-
16375,untitled (double train),490.25,37.0,20th century self-taught and outsider art," watercolor, graphite, crayon and collage on paper ",1954,68,christie's,2003-01-27,115436.0, martín ramírez,2.389999089019371,mutual art,-
16378,hombre dibujando un bodegón,14.0,17.125,impressionist & modern works on paper, pencil on paper heightened with white gouache ,1976,46,christie's,2003-02-06,91232.0, fernando botero,1.980284414094593,mutual art,-
16379,forces de la nature,31.875,390.5,post-war and contemporary, oil on canvas ,1956,66,christie's,2003-02-06,110107.0, roberto matta,1.1949999864336511,mutual art,-
16381,"""la tela de la arana"" [the cobweb].",6.0,0.75,100 fine photographs, platinum print ,1989,33,swann auction galleries,2003-02-10,6665.0, manuel álvarez bravo,0.828001739238462,mutual art,-
16384,la buena fama durmiendo,70.25,9.625,photographs, gelatin silver print ,1970,52,christie's,2003-02-12,15392.0, manuel álvarez bravo,2.390006443949287,mutual art,-
16385,señor de papantla,15.375,11.0,photographs, gelatin silver print ,1934,88,christie's,2003-02-12,9620.0, manuel álvarez bravo,1.9916771909484274,mutual art,-
16386,dictionary,290.5,39.0,photographs, gelatin silver print ,1994,28,christie's,2003-02-12,18277.0, abelardo morell,1.4189997049735252,mutual art,-
16387,fifteen photographs,90.25,7.125,photographs, gelatin silver prints ,1974,48,christie's,2003-02-12,67338.0, manuel álvarez bravo,1.0456251771163707,mutual art,-
16388,la desuendada,90.5,60.75,photographs, gelatin silver print ,1970,52,christie's,2003-02-12,5194.0, manuel álvarez bravo,1.2904027229137163,mutual art,-
16389,margarita de bonampak,90.5,70.25,photographs, gelatin silver print ,1949,73,christie's,2003-02-12,6157.0, manuel álvarez bravo,1.5295944351282529,mutual art,-
16390,dia di todos muertos,9.625,70.25,photographs, gelatin silver print ,1933,89,christie's,2003-02-12,7311.0, manuel álvarez bravo,1.8163975155279504,mutual art,-
16391,retrato de lo eterno,8.875,7.0,photographs, gelatin silver print ,1935,87,christie's,2003-02-12,6733.0, manuel álvarez bravo,1.3939958592132504,mutual art,-
16392,untitled (two cows),47.0,320.5,prints and multiples, on handmade paper ,1981,41,christie's,2003-02-13,963.0, teódulo rómulo,0.5980066445182725,mutual art,-
16393,[figure in armour],250.75,180.75,prints and multiples, lithograph in colors ,1960,62,christie's,2003-02-13,385.0, roberto matta,0.3983445421624418,mutual art,-
16396,gondolas on a venetian canal,58.5,40.0,19th century paintings, oil on canvas ,1905,117,bonhams,2003-03-18,116327.0, federico del campo,1.541666694276814,mutual art,-
16397,hombre con palomas,110.75,80.25,"impressionist, modern and post war art"," pen, brush and black ink on paper ",1952,70,christie's,2003-04-03,17847.0, fernando botero,1.0071443082548925,mutual art,-
16398,dos pares de piernas (two pairs of legs),90.75,7.875,photographs, gelatin silver print ,1928,94,christie's,2003-04-22,12506.0, manuel álvarez bravo,1.553598270743009,mutual art,-
16399,señor presidente municipal,70.5,90.5,photographs, gelatin silver print ,1930,92,christie's,2003-04-22,7311.0, manuel álvarez bravo,1.513664596273292,mutual art,-
16400,un poco alegre y graciosa (somewhat gay and graceful),60.75,90.5,photographs, gelatin silver print ,1942,80,christie's,2003-04-22,5387.0, manuel álvarez bravo,0.6692008596380079,mutual art,-
16401,la hija de los danzantes (the daughter of the dancers),10.0,7.0,photographs, gelatin silver print ,1928,94,christie's,2003-04-22,14430.0, manuel álvarez bravo,1.7926022547284077,mutual art,-
16402,ventana a los magueyes (window to the agaves),70.25,90.5,photographs, gelatin silver print. ,1974,48,christie's,2003-04-22,10582.0, manuel álvarez bravo,1.3145994832041343,mutual art,-
16403,the katunes,528.32,252.0,nineteenth and twentieth century prints, ten watercolor stencils (including two on the interior of the portfolio) ,1945,77,christie's,2003-04-29,11544.0, dr. atl,1.7925048329619653,mutual art,-
16404,fmr,385.0,284.0,old master through contemporary prints, color aquatints with soft ground etching ,1971,51,swann auction galleries,2003-05-01,5925.0, roberto matta,2.9439530954983604,mutual art,-
16406,brazil,25.25,7.0,photographs, silver print ,1980,42,swann auction galleries,2003-05-15,2777.0, sebastião salgado,1.3799786319477227,mutual art,-
16409,untitled graph (blood work),120.5,9.375,post war and contemporary (afternoon session), graphite and gouache on paper ,1990,32,christie's,2003-05-15,28859.0, felix gonzález-torres,1.024285929777549,mutual art,-
16410,"""untitled"" (sand)",120.5,150.5,post war and contemporary (afternoon session), portfolio of photogravures on someret satin ,1993,29,christie's,2003-05-15,134676.0, felix gonzález-torres,1.1950003349614085,mutual art,-
16411,wrestlers (after muybridge),63.0,51.0,post war and contemporary (afternoon session), cibachrome print mounted on foamcore ,1998,24,christie's,2003-05-15,23087.0, vik muniz,0.955999271209461,mutual art,-
16412,chocolate disaster (in 7 parts),18.0,24.0,post war and contemporary (afternoon session), seven cibachrome prints ,1999,23,christie's,2003-05-15,57718.0, vik muniz,1.1949995445096855,mutual art,-
16414,virgen inmaculada,620.5,43.0,latin american art, oil on canvas ,1750,272,christie's,2003-05-28,9620.0, gaspar miguel de berrio,0.4780005465702715,mutual art,-
16415,arbol tropical,180.5,24.0,latin american art, atl colors on board ,1955,67,christie's,2003-05-28,23087.0, dr. atl,0.8690905737157226,mutual art,-
16416,nietzche (prodocto de parma),22.0,28.875,latin american art, polaroid print ,1998,24,christie's,2003-05-28,8659.0, vik muniz,1.0755987280135149,mutual art,-
16417,sem título,90.5,50.5,latin american art, wood on panel mounted on wood block ,1970,52,christie's,2003-05-28,36555.0, sergio de camargo,1.2974267968056787,mutual art,-
16418,cronometraje-boceto,13.0,20.0,latin american art, ink on paper ,1934,88,christie's,2003-05-28,44251.0, marcelo pogolotti,1.9632122306467141,mutual art,-
16419,composición,560.25,49.0,latin american art, oil on canvas ,1948,74,christie's,2003-05-28,345665.0, roberto matta,1.717599876968241,mutual art,-
16420,sin título,140.25,11.875,latin american art, oil on canvas ,1950,72,christie's,2003-05-28,115436.0, amelia peláez,1.4340000472053793,mutual art,-
16421,sem título,18.875,26.0,latin american art, watercolor and charcoal on paper ,1964,58,christie's,2003-05-28,11544.0, mira schendel,1.1950001293962371,mutual art,-
16422,sin título,36.0,59.0,latin american art, ink on paper laid down on canvas ,1989,33,christie's,2003-05-28,14430.0, sergio hernández,0.9958901415157821,mutual art,-
16423,prestidigitador,30.0,22.0,latin american art, pastel and charcoal on paper ,1981,41,christie's,2003-05-28,23087.0, carlos mérida,0.8194289162185664,mutual art,-
16424,lettre sur la bombe atomique,140.25,19.0,latin american art, colored chalk with paper collage on black paper ,1944,78,christie's,2003-05-28,42327.0, roberto matta,1.0515998718015607,mutual art,-
16425,santa teresita del niño jesús,230.5,240.5,latin american art, oil on canvas ,1966,56,christie's,2003-05-28,105817.0, fernando botero,0.8215624725833988,mutual art,-
16426,sem título,180.5,9.0,latin american art, graphite on paper ,1964,58,christie's,2003-05-28,13468.0, mira schendel,1.6729915220024223,mutual art,-
16427,view of central park,100.5,8.0,latin american art, watercolor and pencil on paper ,1932,90,christie's,2003-05-28,134676.0, frida kahlo,0.8365000118012862,mutual art,-
16428,bosque otoñal,59.0,59.0,latin american art, oil on canvas ,1998,24,christie's,2003-05-28,9620.0, duilio pierri,0.995833441163531,mutual art,-
16429,naturaleza muerta con papaya y limón,18.0,240.25,latin american art, oil on canvas ,1870,152,christie's,2003-05-28,96197.0, jose agustin arrieta,0.8535715363169636,mutual art,-
16430,la sombra del caminante,80.25,80.25,latin american art, oil on panel ,1917,105,christie's,2003-05-28,46175.0, alejandro xul solar,0.8824619877229328,mutual art,-
16431,give her to drink,61.0,81.875,latin american art," charcoal, tempera and wool thread embroidery on raw canvas ",2002,20,christie's,2003-05-28,42327.0, walter goldfarb,1.0515998718015607,mutual art,-
16432,preparándose para la carrera parejera (el tlacuelero),150.75,23.625,latin american art, oil on canvas ,1914,108,christie's,2003-05-28,34631.0, ernesto icaza,0.8962497314951643,mutual art,-
16433,sin título,190.5,25.375,latin american art, color crayon on paper ,1960,62,christie's,2003-05-28,25011.0, roberto matta,1.2427980471807103,mutual art,-
16434,lugar donde escoger,47.0,94.0,latin american art, ink and crayon on paper ,2001,21,christie's,2003-05-28,23087.0, josé bedia,0.8194289162185664,mutual art,-
16435,sem título,250.75,37.625,latin american art, gouache and oil stick on paper ,1960,62,christie's,2003-05-28,9235.0, mira schendel,1.1472049689440993,mutual art,-
16436,retratos de mujeres,110.75,90.5,latin american art, pastel and crayon on paper; gouache ink and pencil on paper ,1960,62,christie's,2003-05-28,19239.0, victor manuel,1.3277753430897226,mutual art,-
16437,sin título,12.875,160.25,latin american art, pencil and crayon on paper ,1938,84,christie's,2003-05-28,76958.0, roberto matta,0.7966666666666666,mutual art,-
16438,endless nudes,280.5,36.0,latin american art, oil on canvas ,1941,81,christie's,2003-05-28,716858.0, roberto matta,1.3500000659126385,mutual art,-
16439,the morphology of desire,280.75,36.125,latin american art, oil on canvas ,1938,84,christie's,2003-05-28,184148.0, roberto matta,0.9193749580310633,mutual art,-
16440,sem título,180.5,9.0,latin american art, oil crayon on paper ,1964,58,christie's,2003-05-28,17315.0, mira schendel,1.4340019545160916,mutual art,-
16441,propeler and tire balancing,610.5,860.5,latin american art, charcoal and wash on paper ,1999,23,christie's,2003-05-28,19239.0, kcho,0.853571967310576,mutual art,-
16442,mujer,270.5,190.75,latin american art, oil on canvas ,1944,78,christie's,2003-05-28,46175.0, roberto diago,0.8194284852329847,mutual art,-
16443,from the series: canto a la vida y a la naturaleza,19.875,270.25,latin american art, oil on cardboard ,1956,66,christie's,2003-05-28,23087.0, josé gurvich,0.955999271209461,mutual art,-
16444,sin título,160.5,24.875,latin american art, oil and ink on canvas ,1965,57,christie's,2003-05-28,3078.0, sarah grilo,0.7647965015156786,mutual art,-
16445,libros antiguos y palmatoria,39.375,59.0,latin american art, oil on canvas laid down on panel ,2002,20,christie's,2003-05-28,84653.0, guillermo munoz vera,0.8763336699481,mutual art,-
16446,naturaleza muerta con cesto y verduras,18.0,240.5,latin american art, oil on canvas ,1870,152,christie's,2003-05-28,96197.0, jose agustin arrieta,0.8535715363169636,mutual art,-
16447,sin título,190.75,140.75,latin american art, watercolor and pencil on paper ,1943,79,christie's,2003-05-28,11544.0, oswaldo guayasamín,0.7966681274089309,mutual art,-
16448,celestial navigator,57.0,26.0,latin american art, painted and bolted aluminum on wood ,1958,64,christie's,2003-05-28,15392.0, edgar negret,0.6828567118887696,mutual art,-
16449,mujer peinando a su amante,10.0,7.625,latin american art, gouache and ink on paper ,1945,77,christie's,2003-05-28,50022.0, cundo bermudez,2.219289119396264,mutual art,-
16450,sin título,11.0,80.75,latin american art, gouache on paper ,1931,91,christie's,2003-05-28,76958.0, alejandro xul solar,1.0622222222222222,mutual art,-
16451,sin título,380.5,280.5,latin american art, gouache on paper laid down on canvas ,1937,85,christie's,2003-05-28,444840.0, wifredo lam,1.5788571422486968,mutual art,-
16452,paisaje de noche,240.25,320.75,latin american art, oil on canvas ,1925,97,christie's,2003-05-28,96197.0, joaquín clausell,0.8535715363169636,mutual art,-
16453,superfície modulada no. 6,170.25,43.0,latin american art, industrial paint on panel laid down on masonite ,1956,66,christie's,2003-05-28,96197.0, lygia clark,1.0863635105994327,mutual art,-
16454,candela,57.875,136.625,latin american art, oil on canvas ,1990,32,christie's,2003-05-28,36555.0, josé bedia,1.1352484472049689,mutual art,-
16455,sem título,270.5,50.0,latin american art, cibachrome print mounted on panel ,1998,24,christie's,2003-05-28,14430.0, sandra cinto,1.4938274800072466,mutual art,-
16456,la santísima trinidad con la virgen,5.625,5.0,latin american art, oil on copper ,1761,261,christie's,2003-05-28,15392.0, miguel cabrera,0.9560010931405432,mutual art,-
16457,muerte de sara,18.875,13.375,latin american art, gouache on paper ,1969,53,christie's,2003-05-28,25011.0, josé gurvich,1.109644559698132,mutual art,-
16458,poodle,360.5,33.0,latin american art, oil on canvas ,1967,55,christie's,2003-05-28,125056.0, fernando botero,0.9709377076876253,mutual art,-
16459,marzo 27,58.0,54.0,latin american art, oil on canvas ,2002,20,christie's,2003-05-28,17315.0, ricardo mazal,0.8604004601390853,mutual art,-
16460,kunanfinda,38.125,51.125,latin american art, ink and photo collage on paper ,1996,26,christie's,2003-05-28,3848.0, josé bedia,0.4779975777149778,mutual art,-
16461,sra. da. francisca valdivia de chávez e hijos,28.0,200.75,latin american art, oil on canvas laid down on canvas ,1862,160,christie's,2003-05-28,61566.0, hermenegildo bustos,0.8497775348501129,mutual art,-
16466,les dangers intérieurs,400.5,37.375,post-war and contemporary day sale, oil on canvas ,1974,48,christie's,2003-06-27,34897.0, roberto matta,1.051600664765185,mutual art,-
16467,untitled,23.125,28.125,post-war and contemporary day sale, oil on canvas ,1962,60,christie's,2003-06-27,88828.0, roberto matta,1.9120003702256763,mutual art,-
16468,oiseau bleu,26.0,19.0,post-war and contemporary day sale, pastel on paper ,1968,54,christie's,2003-06-27,22207.0, wifredo lam,0.8365006121103682,mutual art,-
16469,[untitled] (tonneau-ryckelynck 7901-7907),500.0,655.0,"old master, modern and contemporary prints", the set of seven aquatints in colours ,1977,45,christie's,2003-07-02,5765.0, wifredo lam,1.0754995056246854,mutual art,-
