title,height,length,art_type,date_text,age,house,fecha,price,author,performance,source,country,list_technique,acrylic,aquatint,arches,black,board,bronze,brown,canvas,cardboard,charcoal,color,colors,colours,crayon,down,etching,gelatin,gouache,graphite,guarro,handmade,ink,laid,lithograph,lithographs,masonite,media,metal,mixed,mixografía,mixograph,mounted,nylon,oil,painted,panel,paper,pastel,patina,pencil,plexiglas,plexiglass,print,printed,rice,rods,sand,screenprint,silkscreen,silver,tempera,watercolor,wood,wove
"Piña by Amelia Peláez, 1964",360.25,220.25,LATIN AMERICAN SALE,1964,58,Christie's,2004-11-17,310309.0, Amelia Peláez,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Irmas siamesas by Rosângela Rennó, 1989",390.5,63.0,LATIN AMERICAN SALE,1989,33,Christie's,2004-11-17,6559.0, Rosângela Rennó,-420,Mutual Art,-,"['recycled', 'photos']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Composición II by Wifredo Lam, 1931",29.625,270.75,LATIN AMERICAN SALE,1931,91,Christie's,2004-11-17,240062.0, Wifredo Lam,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sans titre (La pareja) by Wifredo Lam, 1936",51.125,33.0,LATIN AMERICAN SALE,1936,86,Christie's,2004-11-17,381574.0, Wifredo Lam,-420,Mutual Art,-,"['gouache', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Untitled by Roberto Matta, 1942",230.25,29.125,LATIN AMERICAN SALE,1942,80,Christie's,2004-11-17,310309.0, Roberto Matta,-420,Mutual Art,-,"['color', 'crayon', 'and', 'pencil', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Composition abstraite by Roberto Matta, 1941",12.0,8.625,LATIN AMERICAN SALE,1941,81,Christie's,2004-11-17,398118.0, Roberto Matta,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rooster by Fernando Botero, circa 1956",220.5,310.75,LATIN AMERICAN SALE,1956,66,Christie's,2004-11-17,121795.0, Fernando Botero,-420,Mutual Art,-,"['oil', 'on', 'board']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guadalupana by Miguel Cabrera, circa 1700",420.5,31.875,LATIN AMERICAN SALE,1700,322,Christie's,2004-11-17,168639.0, Miguel Cabrera,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Autorretrato by Wifredo Lam, 1934",11.625,9.125,LATIN AMERICAN SALE,1934,88,Christie's,2004-11-17,41223.0, Wifredo Lam,-420,Mutual Art,-,"['pencil', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cat with a Ball by Fernando Botero, 1975",17.0,14.0,LATIN AMERICAN SALE,1975,47,Christie's,2004-11-17,31854.0, Fernando Botero,-420,Mutual Art,-,"['color', 'chalk', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pour te prometre le paradis by Roberto Matta, circa 1970",270.5,270.5,LATIN AMERICAN SALE,1970,52,Christie's,2004-11-17,65582.0, Roberto Matta,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iglesia Sagrado Corazón de Jesús en Reina y Velazcoaín, La Habana by Ismael Gómez Peralta, 2002",680.5,650.25,LATIN AMERICAN SALE,2002,20,Christie's,2004-11-17,14054.0, Ismael Gómez Peralta,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Composición histórica by Jorge Tacla, 1994",890.5,72.0,LATIN AMERICAN SALE,1994,28,Christie's,2004-11-17,37475.0, Jorge Tacla,-420,Mutual Art,-,"['oil', 'on', 'jute']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Transgender Model by Fabian Marcaccio, 1992",70.0,72.0,LATIN AMERICAN SALE,1992,30,Christie's,2004-11-17,44971.0, Fabian Marcaccio,-420,Mutual Art,-,"['oil', 'silicone', 'gel', 'and', 'linen', 'on', 'printed', 'fabric']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Huellas by José Antonio Hernández-Diez, circa 1996",37.875,26.0,LATIN AMERICAN SALE,1996,26,Christie's,2004-11-17,26233.0, José Antonio Hernández-Diez,-420,Mutual Art,-,"['ink', 'and', 'sand', 'paper', 'on', 'board']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"a) Untitled (Rover); b) Untitled (Rover) by Carla Arocha, 1995",22.0,30.0,LATIN AMERICAN SALE,1995,27,Christie's,2004-11-17,10307.0, Carla Arocha,-420,Mutual Art,-,"['acrylic', 'gouache', 'on', 'paper']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cangaceiro by Cândido Portinari, 1959",250.5,21.0,LATIN AMERICAN SALE,1959,63,Christie's,2004-11-17,257624.0, Cândido Portinari,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ritmos by José Gurvich, 1959",150.5,170.5,LATIN AMERICAN SALE,1959,63,Christie's,2004-11-17,29980.0, José Gurvich,-420,Mutual Art,-,"['oil', 'on', 'burlap']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Florero by Amelia Peláez, 1960",32.0,26.0,LATIN AMERICAN SALE,1960,62,Christie's,2004-11-17,93689.0, Amelia Peláez,-420,Mutual Art,-,"['oil', 'on', 'board', 'laid', 'down', 'on', 'canvas']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Meninos com Estilingue (Boys with Slingshots) by Cândido Portinari, 1959",250.25,21.0,LATIN AMERICAN SALE,1959,63,Christie's,2004-11-17,187377.0, Cândido Portinari,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bambú e higos by Claudio Bravo, 1974",430.25,510.25,LATIN AMERICAN SALE,1974,48,Christie's,2004-11-17,149902.0, Claudio Bravo,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maternidad by Pedro Coronel, 1981",51.125,67.0,LATIN AMERICAN SALE,1981,41,Christie's,2004-11-17,131164.0, Pedro Coronel,-420,Mutual Art,-,"['oil', 'on', 'linen']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a) Gorky's Left; b) Gorky's Hands by Roberto Matta, circa 1940",130.75,10.875,LATIN AMERICAN SALE,1940,82,Christie's,2004-11-17,35602.0, Roberto Matta,-420,Mutual Art,-,"['pencil', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"El pájaro del volcán by Roberto Matta, circa 1940",140.5,11.625,LATIN AMERICAN SALE,1940,82,Christie's,2004-11-17,14990.0, Roberto Matta,-420,Mutual Art,-,"['color', 'crayon', 'and', 'pencil', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Retrato by Claudio Bravo, circa 1965",360.25,190.75,LATIN AMERICAN SALE,1965,57,Christie's,2004-11-17,33728.0, Claudio Bravo,-420,Mutual Art,-,"['charcoal', 'and', 'pencil', 'on', 'paper']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bañistas y barco rojo by Armando Morales, 1986",190.75,280.75,LATIN AMERICAN SALE,1986,36,Christie's,2004-11-17,65582.0, Armando Morales,-420,Mutual Art,-,"['oil', 'and', 'beeswax', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adiestramiento de un caniche standard (un poco a la manera de Pablo Ruiz) by Luis Fernando Benedit, 1987",550.25,39.375,LATIN AMERICAN SALE,1987,35,Christie's,2004-11-17,10307.0, Luis Fernando Benedit,-420,Mutual Art,-,"['watercolor', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Evita by Miguel D'Arienzo, 2000",780.75,780.75,LATIN AMERICAN SALE,2000,22,Christie's,2004-11-17,37475.0, Miguel D'Arienzo,-420,Mutual Art,-,"['oil', 'and', 'collage', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Toquinhos by Mira Schendel, 1973",90.75,19.125,LATIN AMERICAN SALE,1973,49,Christie's,2004-11-17,14054.0, Mira Schendel,-420,Mutual Art,-,"['letra', 'set', 'and', 'collage', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Los papagayos by Beatriz González, 1986",29.5,81.9,LATIN AMERICAN SALE,1986,36,Christie's,2004-11-17,18738.0, Beatriz González,-420,Mutual Art,-,"['gouache', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tango by Santiago Cárdenas, 1988",51.125,38.125,LATIN AMERICAN SALE,1988,34,Christie's,2004-11-17,24359.0, Santiago Cárdenas,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Untitled (from the Silueta Series, Mexico) by Ana Mendieta, 1980",8.0,10.0,LATIN AMERICAN SALE,1980,42,Christie's,2004-11-17,31854.0, Ana Mendieta,-420,Mutual Art,-,"['black', 'and', 'white', 'photograph']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bolsas de papel by Claudio Bravo, 1970",40.0,290.75,LATIN AMERICAN SALE,1970,52,Christie's,2004-11-17,433241.0, Claudio Bravo,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flora del Valle de México by José María Velasco, circa 1868",100.25,6.125,LATIN AMERICAN SALE,1868,154,Christie's,2004-11-17,4872.0, José María Velasco,-420,Mutual Art,-,"['watercolor', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Absoluto by Roberto Matta, 1949-1950",130.25,19.625,LATIN AMERICAN SALE,1949,73,Christie's,2004-11-17,71203.0, Roberto Matta,-420,Mutual Art,-,"['color', 'crayon']",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sin título by Mario Carreño, 1952",16.0,30.0,LATIN AMERICAN SALE,1952,70,Christie's,2004-11-17,22485.0, Mario Carreño,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Untitled (Three figures and flowers) by Rafael Coronel, 1979",49.0,590.25,LATIN AMERICAN SALE,1979,43,Christie's,2004-11-17,65582.0, Rafael Coronel,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Detrasado by Rómulo Macció, 1968",77.0,780.5,LATIN AMERICAN SALE,1968,54,Christie's,2004-11-17,71203.0, Rómulo Macció,-420,Mutual Art,-,"['acrylic', 'on', 'canvas']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Noventa millas de viaje submarino by Vicente Hernández, 2000",310.5,780.75,LATIN AMERICAN SALE,2000,22,Christie's,2004-11-17,13116.0, Vicente Hernández,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sin título by Fernando Canovas, 1998",78.125,78.125,LATIN AMERICAN SALE,1998,24,Christie's,2004-11-17,22485.0, Fernando Canovas,-420,Mutual Art,-,"['acrylic', 'and', 'sand', 'on', 'canvas']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Zen Garden by Meyer Vaisman, 1990",570.75,1020.0,LATIN AMERICAN SALE,1990,32,Christie's,2004-11-17,22485.0, Meyer Vaisman,-420,Mutual Art,-,"['cotton', 'and', 'ink', 'on', 'cotton']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a) Sin título; b) Sin título; c) Sin título by Los Carpinteros, 1997-1998",30.0,44.125,LATIN AMERICAN SALE,1997,25,Christie's,2004-11-17,33728.0, Los Carpinteros,-420,Mutual Art,-,"['watercolor', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tengo el placer de invitarte (Estudio para Historias para un Viaje) by Kcho, 1995",270.25,19.625,LATIN AMERICAN SALE,1995,27,Christie's,2004-11-17,5621.0, Kcho,-420,Mutual Art,-,"['charcoal', 'and', 'chalk', 'on', 'paper']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Twins (dyptich) by Carla Arocha, 1995",19.875,17.0,LATIN AMERICAN SALE,1995,27,Christie's,2004-11-17,9369.0, Carla Arocha,-420,Mutual Art,-,"['signed', 'carla', 'on', 'the', 'reverse', 'of', 'one', 'panel']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Escena de burdel by José Clemente Orozco, circa 1917",90.5,120.5,LATIN AMERICAN SALE,1917,105,Christie's,2004-11-17,71203.0, José Clemente Orozco,-420,Mutual Art,-,"['ink', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Las apariencias engañan by Rómulo Macció, 1965",63.625,51.0,LATIN AMERICAN SALE,1965,57,Christie's,2004-11-17,48718.0, Rómulo Macció,-420,Mutual Art,-,"['acrylic', 'on', 'canvas']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Candombe by Pedro Figari, circa 1935",130.75,190.25,LATIN AMERICAN SALE,1935,87,Christie's,2004-11-17,29980.0, Pedro Figari,-420,Mutual Art,-,"['oil', 'on', 'board']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Black Panther by Roberto Matta, circa 1939",25.0,330.75,LATIN AMERICAN SALE,1939,83,Christie's,2004-11-17,168639.0, Roberto Matta,-420,Mutual Art,-,['pastel'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"El milagro de St. Hilarion (The Miracle of St. Hilarion) by Fernando Botero, 1958-1959",150.75,740.75,LATIN AMERICAN SALE,1958,64,Christie's,2004-11-17,275186.0, Fernando Botero,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maceta de flores by Fernando Botero, 1967",32.0,29.0,LATIN AMERICAN SALE,1967,55,Christie's,2004-11-17,204939.0, Fernando Botero,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Untitled by Roberto Matta, circa 1958",440.75,57.0,LATIN AMERICAN SALE,1958,64,Christie's,2004-11-17,213720.0, Roberto Matta,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mujer con piñas by Miguel Covarrubias, circa 1947",100.5,50.25,LATIN AMERICAN SALE,1947,75,Christie's,2004-11-17,11243.0, Miguel Covarrubias,-420,Mutual Art,-,"['watercolor', 'and', 'pencil', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Desnudo by Armando Morales, 1977",180.75,15.875,LATIN AMERICAN SALE,1977,45,Christie's,2004-11-17,14990.0, Armando Morales,-420,Mutual Art,-,"['charcoal', 'on', 'paper']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cuatro hileras con un avión by Ignacio Iturria, circa 1995",39.0,32.0,LATIN AMERICAN SALE,1995,27,Christie's,2004-11-17,48718.0, Ignacio Iturria,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ninguna by Guillermo Conte, 1994",520.75,430.25,LATIN AMERICAN SALE,1994,28,Christie's,2004-11-17,11243.0, Guillermo Conte,-420,Mutual Art,-,"['oil', 'on', 'canvas', 'with', 'enamel']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a) Summer; b) The white shirt by Vik Muniz, 1995",190.75,16.0,LATIN AMERICAN SALE,1995,27,Christie's,2004-11-17,25297.0, Vik Muniz,-420,Mutual Art,-,"['toned', 'gelatin', 'silver', 'print']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"MUJER by José Clemente Orozco, circa 1940",19.0,26.0,Modern & Contemporary & European & American Paintings,1940,82,Doyle New York,2004-12-01,15928.0, José Clemente Orozco,-420,Mutual Art,-,"['oil', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CROUCHING NUDE by Ángel Botello, circa 1955",9.25,8.375,Modern & Contemporary & European & American Paintings,1955,67,Doyle New York,2004-12-01,14990.0, Ángel Botello,-420,Mutual Art,-,"['oil', 'and', 'gold', 'paint', 'on', 'masonite']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MUJER CONTENPLANDO LA NOCHE by Jesus Leuus, 1962",33.5,23.75,Modern & Contemporary & European & American Paintings,1962,60,Doyle New York,2004-12-01,6559.0, Jesus Leuus,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Le couple by Luis Caballero, 1972",103.0,73.3,"ART IMPRESSIONNISTE, MODERNE ET CONTEMPORAIN",1972,50,Christie's,2004-12-02,4646.0, Luis Caballero,-420,Mutual Art,-,"['graphite', 'pastel', 'and', 'charcoal', 'on', 'paper']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"La diligancia by Pedro Figari, 1921",35.0,49.8,"ART IMPRESSIONNISTE, MODERNE ET CONTEMPORAIN",1921,101,Christie's,2004-12-02,30575.0, Pedro Figari,-420,Mutual Art,-,"['oil', 'on', 'board']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Espejo Negro by Manuel Álvarez Bravo, 1970-1980",45.5,71.0,Photographs,1970,52,Swann Auction Galleries,2004-12-07,5410.0, Manuel Álvarez Bravo,-420,Mutual Art,-,"['platinum', 'print', 'on', 'rives', 'white', 'wove', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
