title,height,length,art_type,date_text,age,house,fecha,price,author,performance,acrylic,aquatint,arches,black,board,bronze,brown,canvas,cardboard,charcoal,color,colors,colours,crayon,down,etching,gelatin,gouache,graphite,guarro,handmade,ink,laid,lithograph,lithographs,masonite,media,metal,mixed,mixografía,mixograph,mounted,nylon,oil,painted,panel,paper,pastel,patina,pencil,plexiglas,plexiglass,print,printed,rice,rods,sand,screenprint,silkscreen,silver,tempera,watercolor,wood,wove,year,month,ln_precio,ln_height,ln_width,age_2,age_3,age_4
tige vibrante,19.25,9.25,modern & contemporary art signature auction,1967,55,"heritage auctions, dallas",2015-05-30,18744.0, jesus-rafael soto,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2015,5,9.838628980187632,2.9575110607337933,2.224623551524334,3025,166375,9150625
kinetisches objekt,43.18,54.0,contemporary art i & ii,1968,54,"lempertz, cologne",2015-05-30,12774.0, jesus-rafael soto,2.0666725988723416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,5,9.455167134121535,3.7653774250866614,3.9889840465642745,2916,157464,8503056
homenaje al humano,127.0,66.0,contemporary art i & ii,1976,46,"lempertz, cologne",2015-05-30,15329.0, jesus-rafael soto,1.594288061820394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5,9.637501738166108,4.844187086458591,4.189654742026425,2116,97336,4477456
mother and child,21.0,15.25,may auction,1974,48,santa monica auctions,2015-05-31,750.0, david alfaro siqueiros,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5,6.620073206530356,3.044522437723423,2.7245795030534206,2304,110592,5308416
violet et point rouge,40.6,40.1,15th hong kong sale,1995,27,seoul auction,2015-05-31,74135.0, jesus-rafael soto,1.022222497995473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5,11.213643034452126,3.703768066607687,3.6913763343125234,729,19683,531441
jai-alai - multiple v,127.0,15.0,estimates up to 3.000 euro,1969,53,fine art auctions,2015-06-02,10430.0, jesus-rafael soto,1.499996404610727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,6,9.252441547994819,4.844187086458591,2.70805020110221,2809,148877,7890481
subir para ir bajando,200.0,200.0,contemporary art,1984,38,sotheby's,2015-06-02,66054.0, antonio seguí,1.3571433707920573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,11.098227868298459,5.298317366548036,5.298317366548036,1444,54872,2085136
mujer sentada,88.9,45.0,modern art,1966,56,fine art auctions,2015-06-03,14089.0, francisco zuñiga,0.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,6,9.553149630053277,4.487512142519859,3.8066624897703196,3136,175616,9834496
mouvements internes et externes,157.0,107.0,contemporary art evening sale,1966,56,christie's,2015-06-03,509313.0, jesus-rafael soto,2.0657142370436827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,13.140818037777642,5.056245805348308,4.672828834461906,3136,175616,9834496
noir de paris,100.0,80.0,contemporary art evening sale,1958,64,christie's,2015-06-03,171180.0, rufino tamayo,1.214999904179818,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,12.0504709134356,4.605170185988092,4.382026634673881,4096,262144,16777216
composition cinetique,56.0,8.0,prints & multiples,1991,31,grisebach ,2015-06-05,8675.0, jesus-rafael soto,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,6,9.06820060481506,4.02535169073515,2.0794415416798357,961,29791,923521
pasteque #1,136.652,69.0,"paintings, prints & sculpture",1969,53,"mainichi auction, tokyo",2015-06-05,1692.0, rufino tamayo,1.3600192910537738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,7.433666540166168,4.917437548198184,4.23410650459726,2809,148877,7890481
dos figuras,192.532,55.8,"paintings, prints & sculpture",1973,49,"mainichi auction, tokyo",2015-06-05,995.0, rufino tamayo,1.1764705882352942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,6.902742737158593,5.2602623736787715,4.021773869387265,2401,117649,5764801
kinetisches objek,16.0,5.0,"third floor. estimates up to eur 3,000",1968,54,grisebach ,2015-06-06,8333.0, jesus-rafael soto,2.399988479594482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,6,9.027978814382207,2.772588722239781,1.6094379124341003,2916,157464,8503056
sintesis series,762.0,700.0,"important paintings, sculptures, watercolors, drawings & multiples",1979,43,germann auctions,2015-06-08,12047.0, jesus-rafael soto,0.9000003735371352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,6,9.396570945266852,6.635946555686647,6.551080335043404,1849,79507,3418801
sotomagie series,863.6,340.0,"important paintings, sculptures, watercolors, drawings & multiples",1967,55,germann auctions,2015-06-08,10708.0, jesus-rafael soto,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,6,9.278746404640243,6.761109698640652,5.8289456176102075,3025,166375,9150625
vibration,2463.8,760.0,"international prints, portfolios & multiples",1970,52,germann auctions,2015-06-09,807.0, jesus-rafael soto,1.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,6,6.693323668269949,7.8094601525278735,6.633318433280377,2704,140608,7311616
constructivo ex -libris,53.34,14.0,taller torres garcía,1939,83,castells,2015-06-10,11246.0, joaquín torres garcía,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,9.327767788852148,3.9766865187538682,2.6390573296152584,6889,571787,47458321
constructivo,228.6,117.0,taller torres garcía,1939,83,castells,2015-06-10,11996.0, joaquín torres garcía,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,9.392328539868899,5.43197375136071,4.762173934797756,6889,571787,47458321
untitled,177.8,50.0,modern & contemporary art,1983,39,"il ponte auction house, via pontaccio",2015-06-10,4947.0, rené portocarrero,1.296298722567966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,8.506536611227709,5.180659323079804,3.912023005428146,1521,59319,2313441
constructivo acle,35.56,5.0,taller torres garcía,1938,84,castells,2015-06-10,12746.0, joaquín torres garcía,0.7555558190127863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,9.452972775874239,3.571221410645704,1.6094379124341003,7056,592704,49787136
a ring,1.0,0.75,design,1968,54,christie's,2015-06-10,24992.0, jesus-rafael soto,1.1428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,10.126311052639412,0.0,-0.2876820724517809,2916,157464,8503056
ser pobre es incomodo,508.0,200.0,"impressionist, modern & contemporary",2014,8,"matsart auctioneers & appraisers, jerusalem",2015-06-10,135892.0, antonio seguí,3.107143306272843,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,11.819615731592682,6.230481447578482,5.298317366548036,64,512,4096
permutation,3.5,5.9,post war / contemporary art,1955,67,ketterer kunst,2015-06-12,7400.0, jesus-rafael soto,2.6249977829410613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,6,8.909235279192261,1.252762968495368,1.7749523509116738,4489,300763,20151121
vibration,6.2,21.2,post war / contemporary art,1969,53,ketterer kunst,2015-06-12,7048.0, jesus-rafael soto,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2015,6,8.860499167616016,1.824549292051046,3.054001181677967,2809,148877,7890481
lady with hat,226.06,66.0,the concha barrios & artemisia gallery collection,1969,53,"auctionata, berlin",2015-06-16,24543.0, rené portocarrero,6.994400034198264,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,10.108181960181808,5.420800450762585,4.189654742026425,2809,148877,7890481
a young nude,176.53,56.0,the concha barrios & artemisia gallery collection,1949,73,"auctionata, berlin",2015-06-16,14485.0, rené portocarrero,4.128015503213212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,6,9.580868910203451,5.173490833601192,4.02535169073515,5329,389017,28398241
dos mujeres sentadas,19.625,25.5,european art & old masters,1970,52,freeman's,2015-06-16,3086.0, francisco zuñiga,0.6174963982711701,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,8.034631032923107,2.976804263668472,3.2386784521643803,2704,140608,7311616
hombres con barca ii,24.5,34.5,june modern & contemporary art auction - day 1,1984,38,ro gallery,2015-06-24,1187.0, francisco zuñiga,0.904760089942452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,7.079184394609668,3.1986731175506815,3.5409593240373143,1444,54872,2085136
rosa sentada,27.5,19.625,interiors ,1980,42,christie's,2015-06-23,3124.0, francisco zuñiga,0.9090909090909092,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,8.046869510959576,3.3141860046725258,2.976804263668472,1764,74088,3111696
cabeza de muchacho,19.75,14.5,interiors ,1964,58,christie's,2015-06-23,1562.0, francisco zuñiga,0.7142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,7.3537223303996315,2.9831534913471307,2.6741486494265287,3364,195112,11316496
el hotel miramar,22.0,33.5,blank space online only,1982,40,hindman,2015-06-24,351.0, emilio sanchez,0.5620046433432071,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,5.860786223465865,3.091042453358316,3.5115454388310208,1600,64000,2560000
hacerse la distraida,15.0,18.0,interiors ,2006,16,christie's,2015-06-23,6248.0, antonio seguí,0.7142857142857142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,6,8.740016691519521,2.70805020110221,2.8903717578961645,256,4096,65536
evelia en un butaque,19.75,25.5,interiors ,1977,45,christie's,2015-06-23,5467.0, francisco zuñiga,1.09375,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,8.606485298894999,2.9831534913471307,3.2386784521643803,2025,91125,4100625
casita al mar,22.0,29.5,blank space online only,1974,48,hindman,2015-06-24,312.0, emilio sanchez,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,5.7430031878094825,3.091042453358316,3.3843902633457743,2304,110592,5308416
proyecto para el grupo escultorico del instituto politecnico ii,19.625,25.5,interiors ,1964,58,christie's,2015-06-23,1562.0, francisco zuñiga,0.4166666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,6,7.3537223303996315,2.976804263668472,3.2386784521643803,3364,195112,11316496
mujer sentada,27.625,19.875,interiors ,1977,45,christie's,2015-06-23,3436.0, francisco zuñiga,0.916670001467312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,8.142063283104147,3.3187211598379167,2.9894626605403958,2025,91125,4100625
na felicitas ii,62.23,31.2,blue chips: post-war & contemporary art,1960,62,"auctionata, berlin",2015-06-25,9927.0, francisco toledo,1.289999805077092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,6,9.203013596589722,4.130837198581126,3.4404180948154366,3844,238328,14776336
mujer con sandia,21.25,16.5,summer estates auction,1950,72,neal auction company,2015-06-26,2152.0, rufino tamayo,1.3775885798418843,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,7.674152921281675,3.056356895370426,2.803360380906535,5184,373248,26873856
do you story,162.56,48.0,"abstract and contemporary paintings, sculptures",1969,53,versailles auction: perrin-royère-lajeunesse,2015-07-05,35432.0, antonio seguí,1.134223246582797,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7,10.475370645603034,5.091047164390117,3.871201010907891,2809,148877,7890481
hombre en la ventana,31.0,0.5,first impression,1980,42,christie's,2015-07-14,5936.0, rufino tamayo,1.1874968742185543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7,8.688790784847216,3.4339872044851463,-0.6931471805599453,1764,74088,3111696
protesta,30.625,22.0,first impression,1983,39,christie's,2015-07-14,6248.0, rufino tamayo,1.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7,8.740016691519521,3.421816668864891,3.091042453358316,1521,59319,2313441
nocturno,22.0,0.25,first impression,1975,47,christie's,2015-07-14,2968.0, rufino tamayo,0.9499879971193086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7,7.995643604287271,3.091042453358316,-1.3862943611198906,2209,103823,4879681
cabeza en rojo,29.875,22.0,first impression,1973,49,christie's,2015-07-14,2499.0, rufino tamayo,1.6000256106540325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7,7.823645930834952,3.397022010251675,3.091042453358316,2401,117649,5764801
busto en rojo,22.0,0.5,first impression,1984,38,christie's,2015-07-14,4061.0, rufino tamayo,0.8125006252313357,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7,8.309184527686298,3.091042453358316,-0.6931471805599453,1444,54872,2085136
rigura en rojo,22.0,0.5,first impression,1989,33,christie's,2015-07-14,4374.0, rufino tamayo,0.875001250287566,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7,8.383433201236713,3.091042453358316,-0.6931471805599453,1089,35937,1185921
cabeza sobre fondo azul,33.0,0.25,first impression,1984,38,christie's,2015-07-14,6248.0, rufino tamayo,1.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7,8.740016691519521,3.4965075614664802,-1.3862943611198906,1444,54872,2085136
figura sobre estuco,29.875,22.0,first impression,1976,46,christie's,2015-07-14,2499.0, rufino tamayo,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7,7.823645930834952,3.397022010251675,3.091042453358316,2116,97336,4477456
human rights universal delcaration: three plates,19.625,13.875,first impression,1984,38,christie's,2015-07-14,3749.0, rufino tamayo,0.7500025006751824,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7,8.229244416735913,2.976804263668472,2.630088659632498,1444,54872,2085136
perfil con sombrero,31.375,23.0,first impression,1982,40,christie's,2015-07-14,4374.0, rufino tamayo,0.875001250287566,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7,8.383433201236713,3.446011397451948,3.1354942159291497,1600,64000,2560000
perfil,32.0,0.25,first impression,1979,43,christie's,2015-07-14,5936.0, rufino tamayo,1.1874968742185543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7,8.688790784847216,3.4657359027997265,-1.3862943611198906,1849,79507,3418801
women,22.0,29.0,fine art estate auction,1977,45,clark's fine art gallery & auctioneers inc.,2015-07-18,750.0, francisco zuñiga,0.48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7,6.620073206530356,3.091042453358316,3.367295829986474,2025,91125,4100625
dos juchitecas sentadas,21.0,26.0,fine art estate auction,1974,48,clark's fine art gallery & auctioneers inc.,2015-07-18,687.0, francisco zuñiga,0.6874812368658061,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7,6.532334292222349,3.044522437723423,3.258096538021482,2304,110592,5308416
dos mujeres sentadas con rebozos,16.0,19.0,fine art estate auction,1976,46,clark's fine art gallery & auctioneers inc.,2015-07-18,750.0, francisco zuñiga,0.48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7,6.620073206530356,2.772588722239781,2.9444389791664403,2116,97336,4477456
un coq pour tatiana,29.75,21.875,july auction,1979,43,capo auction,2015-07-25,437.0, graciela rodo-boulanger,0.2799935928239628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7,6.07993319509559,3.392829131991639,3.0853444322436783,1849,79507,3418801
cuatro figuras de pie (b. 49),17.25,24.0,interiors,1979,43,christie's,2015-07-28,625.0, francisco zuñiga,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7,6.437751649736401,2.847812143477369,3.1780538303479458,1849,79507,3418801
dos mujeres con ninos (b. 86),23.5,35.0,interiors,1982,40,christie's,2015-07-28,625.0, francisco zuñiga,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7,6.437751649736401,3.1570004211501135,3.5553480614894135,1600,64000,2560000
la escalera (v. 335),29.75,21.25,interiors,1986,36,christie's,2015-07-28,937.0, francisco zuñiga,0.7499899947972947,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7,6.842683282238422,3.392829131991639,3.056356895370426,1296,46656,1679616
la fonda (b. 67),22.0,29.875,interiors,1981,41,christie's,2015-07-28,625.0, francisco zuñiga,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7,6.437751649736401,3.091042453358316,3.397022010251675,1681,68921,2825761
niñas con panes (v. 286),22.0,31.5,interiors,1980,42,christie's,2015-07-28,781.0, francisco zuñiga,0.625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7,6.660575149839686,3.091042453358316,3.449987545831587,1764,74088,3111696
mujer con naranja (b. 19),26.75,19.125,interiors,1974,48,christie's,2015-07-28,625.0, francisco zuñiga,0.625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2015,7,6.437751649736401,3.2865344733420154,2.9509963797125995,2304,110592,5308416
untitled,25.5,19.25,contemporary & tribal art,1982,40,gray's auctioneers,2015-07-31,3749.0, graciela rodo-boulanger,0.5999983995774885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7,8.229244416735913,3.2386784521643803,2.9575110607337933,1600,64000,2560000
salome,30.0,22.0,contemporary & tribal art,1984,38,gray's auctioneers,2015-07-31,1000.0, rufino tamayo,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7,6.907755278982137,3.4011973816621555,3.091042453358316,1444,54872,2085136
el ermita?o,171.45,92.0,"paintings, prints & sculpture",1989,33,"mainichi auction, tokyo",2015-08-01,1513.0, rufino tamayo,0.7499938037524475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8,7.321849713788356,5.144291678908929,4.5217885770490405,1089,35937,1185921
